Lexical item,Level
pasar por la vicaría,C2
dar el sí,C2
desposarse,C2
contraer nupcias,C2
contraer segundas nupcias,C2
velar,C2
asistir a un velatorio,C2
poner una esquela,C2
publicar una esquela,C2
dar la extremaunción,C2
hacer los honores,C2
aguar la fiesta,C2
compañerismo,C2
fraternidad,C2
camaradería,C2
amiguismo,C2
torpeza,C2
talante,C2
disposición,C2
asedio,C2
persecución,C2
hostigamiento,C2
denotar una actitud,C2
revelar una actitud,C2
sentir apego,C2
sentir aprecio,C2
sentir afinidad,C2
sentir estima,C2
mostrar apego,C2
mostrar aprecio,C2
mostrar afinidad,C2
mostrar estima,C2
tener apego,C2
tener aprecio,C2
tener afinidad,C2
tener estima,C2
dar muestras de cariño,C2
dar muestras de afecto,C2
dar muestras de amistad,C2
dar muestras de odio,C2
tener un gesto de cariño,C2
tener un gesto de afecto,C2
traicionar la confianza de alguien,C2
ganarse la confianza de alguien,C2
gozar de la confianza de alguien,C2
brindar apoyo,C2
brindar amistad,C2
brindar cariño,C2
brindar comprensión,C2
proporcionar apoyo,C2
proporcionar amistad,C2
proporcionar cariño,C2
proporcionar comprensión,C2
derrochar amabilidad,C2
derrochar cordialidad,C2
derrochar simpatía,C2
mostrar amabilidad,C2
mostrar cordialidad,C2
mostrar simpatía,C2
irradiar amabilidad,C2
irradiar cordialidad,C2
irradiar simpatía,C2
venerar,C2
honrar,C2
salvar distancias,C2
guardar distancias,C2
salvar las distancias,C2
guardar las distancias,C2
guardar una distancia insalvable,C2
guardar una distancia insuperable,C2
guardar una distancia abismal,C2
ser objeto de un odio ciego,C2
ser objeto de un odio declarado,C2
ser objeto de un odio feroz,C2
ser objeto de un odio infinito,C2
despertar odio,C2
despertar enemistad,C2
despertar envidia,C2
generar odio,C2
generar enemistad,C2
generar envidia,C2
acosar,C2
asediar,C2
atosigar,C2
perseguir,C2
hostigar,C2
enfrentarse cuerpo a cuerpo,C2
enfrentarse a muerte,C2
enfrentarse a cara descubierta,C2
enfrentarse verbalmente,C2
enfrentarse abiertamente,C2
enfrentarse frontalmente,C2
hacer el vacío,C2
dar con la puerta en las narices,C2
dar la espalda,C2
dar plantón,C2
dejar mal,C2
encerrarse en uno mismo,C2
llegar a las manos,C2
tratar con mano dura,C2
tratar a patadas,C2
dejar bien,C2
hacer buenas migas,C2
llevarse a las mil maravillas,C2
recibir con los brazos abiertos,C2
ser uña y carne,C2
tratar de igual a igual,C2
alimento caduco,C2
alimento perecedero,C2
comida copiosa,C2
comida opípara,C2
comer compulsivamente,C2
comer ávidamente,C2
comer con ganas,C2
comer con apetito,C2
comer con avidez,C2
comer con ansia,C2
comer con moderación,C2
comer en exceso,C2
comer en demasía,C2
ingerir,C2
engullir,C2
atiborrarse,C2
cebarse,C2
zampar,C2
papear,C2
jalar,C2
pasarse un alimento,C2
echarse a perder un alimento,C2
darse una comilona,C2
darse un atracón,C2
darse un festín,C2
abrir el apetito,C2
tener buen saque,C2
matar el gusanillo,C2
brebaje,C2
pócima,C2
potingue,C2
combinado,C2
néctar,C2
tisana,C2
elixir,C2
destilería,C2
licorería,C2
cuba,C2
tonel,C2
barrica,C2
vino de mesa,C2
vino peleón,C2
vino moscatel,C2
vino añejo,C2
vino de crianza,C2
vino con aguja,C2
vino con solera,C2
degustación de vinos,C2
degustación de licores,C2
escanciar una bebida,C2
verter una bebida,C2
paladear una bebida,C2
degustar una bebida,C2
saciar la sed,C2
matar la sed,C2
fermentar,C2
destilar,C2
beber a sorbos,C2
beber de un trago,C2
echar un trago,C2
beber como un cosaco,C2
estar como una cuba,C2
darse a la bebida,C2
coger una cogorza,C2
coger una melopea,C2
requesón,C2
lechal,C2
cochinillo,C2
grelo,C2
tirabeque,C2
mízcalo,C2
níscalo,C2
robellón,C2
anacardo,C2
cuscurro,C2
migaja,C2
ahumado,C2
en salazón,C2
rebanar,C2
desmenuzar,C2
triturar,C2
colar,C2
aderezar,C2
sazonar,C2
salpimentar,C2
especiar,C2
adobar,C2
estofar,C2
hornear,C2
ahumar,C2
chamuscar,C2
chamuscarse,C2
refrigerio,C2
piscolabis,C2
tentempié,C2
regusto amargo,C2
deje amargo,C2
avinagrado,C2
desaborido,C2
insustancial,C2
suculento,C2
opíparo,C2
copioso,C2
frugal,C2
degustar una comida,C2
degustar un plato,C2
espumadera,C2
pasapurés,C2
rallador,C2
escurridor,C2
cantina,C2
merendero,C2
casa de comidas,C2
restaurante de postín,C2
restauración,C2
hostelería,C2
restaurador,C2
hostelero,C2
sumiller,C2
regentar un restaurante,C2
hacerse cargo de un restaurante,C2
colegio mayor,C2
centro homologado,C2
centro adscrito a la universidad,C2
centro de educación especial,C2
Universidad Nacional de Educación a Distancia,C2
Universidad Nacional de Educación a Distancia UNED,C2
preceptor,C2
mentor,C2
profesor adjunto,C2
escolar,C2
colegial,C2
cuerpo docente,C2
equipo docente,C2
ciclo educativo,C2
programación,C2
sílabo,C2
currículo,C2
ponencia,C2
simposio,C2
financiar los estudios,C2
financiar la formación,C2
planificar los estudios,C2
planificar la formación,C2
homologar los estudios,C2
homologar la formación,C2
convalidar los estudios,C2
convalidar la formación,C2
dispensar una educación exquisita,C2
dispensar una educación integral,C2
atender las necesidades de formación,C2
cubrir las necesidades de formación,C2
desatender las necesidades de formación,C2
cubrir las necesidades de formación,C2
seguir el programa,C2
seguir el sílabo,C2
saltarse el programa,C2
saltarse el sílabo,C2
desarrollar el programa,C2
desarrollar el sílabo,C2
ampliar el programa,C2
ampliar el sílabo,C2
presentar el expediente académico,C2
revisar el expediente académico,C2
trasladar el expediente académico,C2
abrir un expediente disciplinario,C2
tramitar un expediente disciplinario,C2
archivar un expediente disciplinario,C2
impartir educación superior,C2
impartir enseñanza media,C2
impartir una institución educación superior,C2
impartir una institución enseñanza media,C2
impartir una clase,C2
impartir un curso,C2
impartir un cursillo,C2
impartir una conferencia,C2
impartir una charla,C2
impartir una persona una clase,C2
impartir una persona un curso,C2
impartir una persona un cursillo,C2
impartir una persona una conferencia,C2
impartir una persona una charla,C2
instrucción,C2
docencia,C2
magisterio,C2
adquisición,C2
enfoque,C2
metodología,C2
conductismo,C2
humanismo,C2
cognitivismo,C2
alumno aventajado,C2
alumno ejemplar,C2
alumno aplicado,C2
alumno disciplinado,C2
alumno aventajado,C2
alumno ejemplar,C2
alumno aplicado,C2
alumno indisciplinado,C2
estudioso de la materia,C2
entendido en la materia,C2
instruido,C2
ilustrado,C2
cultivado,C2
ilustrar,C2
ilustrarse,C2
cultivar,C2
cultivarse,C2
instruir,C2
instruirse,C2
aplicarse,C2
ponerse al día,C2
actualizar conocimientos,C2
intercambiar conocimientos,C2
refrescar conocimientos,C2
consolidar conocimientos,C2
profundizar en una materia,C2
profundizar en un tema,C2
recibir una educación rigurosa,C2
recibir una educación estricta,C2
recibir una educación permisiva,C2
saber de pe a pa,C2
saber al dedillo,C2
saber al pie de la letra,C2
saberse algo de pe a pa,C2
saberse algo al dedillo,C2
saberse algo al pie de la letra,C2
estar pez,C2
ser un ratón de biblioteca,C2
colgar los libros,C2
apretar en los estudios,C2
clavar codos,C2
puntuación media,C2
puntuación final,C2
puntuación global,C2
puntuación alta,C2
puntuación baja,C2
puntuación oficial,C2
evaluación continua,C2
evaluación objetiva,C2
evaluación subjetiva,C2
comisión de examen,C2
comisión de evaluación,C2
tribunal de examen,C2
tribunal de evaluación,C2
sistema de evaluación,C2
criterios de evaluación,C2
parámetros de evaluación,C2
hacer una evaluación personal,C2
hacer una evaluación individual,C2
hacer la selectividad,C2
hacer la reválida,C2
hacer el examen de acceso,C2
superar la selectividad,C2
superar la reválida,C2
superar el examen de acceso,C2
presentarse a la selectividad,C2
presentarse a la reválida,C2
presentarse a el examen de acceso,C2
impugnar un examen,C2
impugnar una prueba,C2
impugnar una oposición,C2
impugnar una convocatoria,C2
hacer una chuleta,C2
soplar,C2
soplar en un examen,C2
catear,C2
pupitre,C2
tarima,C2
estuche,C2
plumier,C2
portaminas,C2
pluma estilográfica,C2
currito,C2
currante,C2
peón,C2
jornalero,C2
consejero delegado,C2
curro,C2
curre,C2
faena,C2
trabajo arduo,C2
trabajo concienzudo,C2
trabajo frenético,C2
trabajo llevadero,C2
trabajo extenuante,C2
trabajo ímprobo,C2
contrato por obra y servicio,C2
contrato de interinidad,C2
contrato indefinido,C2
contrato de duración determinada,C2
contrato por obra y servicio,C2
contrato de interinidad,C2
contrato indefinido,C2
contrato de duración indeterminada,C2
realizar un trabajo encomiable,C2
realizar un trabajo ejemplar,C2
ejecutar un trabajo encomiable,C2
ejecutar un trabajo ejemplar,C2
aferrarse a un cargo,C2
aferrarse a un puesto,C2
escalar puestos,C2
puentear a alguien,C2
trabajar en condiciones infrahumanas,C2
trabajar a destajo,C2
trabajar a brazo partido,C2
trabajar a marchas forzadas,C2
trabajar codo con codo,C2
sudar tinta,C2
arrimar el hombro,C2
currar,C2
dar el callo,C2
estar mano sobre mano,C2
tocarse las narices,C2
escurrir el bulto,C2
no pegar ni golpe,C2
no dar palo al agua,C2
despido colectivo,C2
despido forzoso,C2
despido procedente,C2
despido masivo,C2
despido inmediato,C2
despido colectivo,C2
despido forzoso,C2
despido improcedente,C2
despido masivo,C2
despido inmediato,C2
meterse en una empresa,C2
despedir alegremente,C2
despedir injustamente,C2
despedir sin contemplaciones,C2
poner en la calle,C2
poner de patitas en la calle,C2
cesar,C2
cobrar el finiquito,C2
firmar el finiquito,C2
darse de alta en el INEM,C2
darse de alta en el paro,C2
emolumento,C2
aguinaldo,C2
prevención de riesgos laborales,C2
blindar un contrato,C2
ampliar un contrato,C2
finiquitar un contrato,C2
formalizar un contrato,C2
rectificar un contrato,C2
rescindir un contrato,C2
vencer un contrato,C2
presentar una minuta,C2
cobrar una minuta,C2
percibir un sueldo mísero,C2
percibir un sueldo desorbitado,C2
cobrar una gratificación,C2
cobrar una prima,C2
infatigable,C2
diligente,C2
aplicado,C2
holgazán,C2
haragán,C2
remolón,C2
gandul,C2
tener don de gentes,C2
tener soltura,C2
tener rodaje,C2
recreo,C2
esparcimiento,C2
asueto,C2
expansión,C2
divertimento,C2
juerga monumental,C2
juerga de campeonato,C2
tedio,C2
hastío,C2
animar,C2
animarse,C2
amenizar,C2
festejar,C2
hartar,C2
hartarse,C2
hastiar,C2
amuermar,C2
aburrirse como una ostra,C2
ser una lata,C2
ser un muermo,C2
ser un ladrillo,C2
ser un tostón,C2
ser un petardo,C2
pasarlo de miedo,C2
pasarlo de muerte,C2
pasarlo bomba,C2
pasarselo de miedo,C2
pasarselo de muerte,C2
pasarselo bomba,C2
ir de parranda,C2
ir de farra,C2
ir de jarana,C2
ir de cachondeo,C2
salir de parranda,C2
salir de farra,C2
salir de jarana,C2
salir de cachondeo,C2
estar de parranda,C2
estar de farra,C2
estar de jarana,C2
estar de cachondeo,C2
montar jaleo,C2
montar alboroto,C2
montar escándalo,C2
montar griterío,C2
montar barullo,C2
montar jolgorio,C2
montar un jaleo,C2
montar un alboroto,C2
montar un escándalo,C2
montar un griterío,C2
montar un barullo,C2
montar un jolgorio,C2
aguar la fiesta,C2
decaer la fiesta,C2
equilibrista,C2
domador,C2
malabarista,C2
látigo,C2
trapecio,C2
espectáculo circense,C2
circo ambulante,C2
ilusionismo,C2
doma de fieras,C2
portero,C2
defensa,C2
defensa central,C2
defensa lateral,C2
centro,C2
extremo,C2
medio,C2
delantero,C2
centrocampista,C2
guardameta,C2
juez de línea,C2
área,C2
banda,C2
medio campo,C2
línea de meta,C2
línea de banda,C2
línea de medio campo,C2
poste,C2
larguero,C2
portería,C2
balón,C2
esférico,C2
banderín,C2
cabezazo,C2
disparo,C2
pase,C2
saque,C2
saque de banda,C2
saque de esquina,C2
saque de puerta,C2
córner,C2
penalti,C2
liga,C2
liga de campeones,C2
copa del Rey,C2
copa de la UEFA,C2
derbi,C2
meter un gol,C2
hacer una falta,C2
cometer una falta,C2
sacar un córner,C2
tirar un penalti,C2
sacar una tarjeta,C2
sacar una tarjeta roja,C2
sacar una tarjeta amarilla,C2
sancionar,C2
chutar,C2
regatear,C2
rematar,C2
golear,C2
contrincante,C2
estar en racha,C2
dar una paliza,C2
batir,C2
machacar,C2
baraja,C2
baraja española,C2
baraja francesa,C2
palo,C2
triunfo,C2
oros,C2
copas,C2
espadas,C2
bastos,C2
picas,C2
corazones,C2
tréboles,C2
diamantes,C2
rey,C2
caballo,C2
sota,C2
as,C2
dama,C2
reina,C2
comodín,C2
crupier,C2
barajar,C2
cortar,C2
plantarse,C2
tener un póquer,C2
tener una,C2
tener un trío,C2
tener un póquer,C2
tener una doble pareja,C2
tener una escalera de color,C2
tener un trío,C2
echar una partida de cartas,C2
jugar al mus,C2
jugar al tute,C2
jugar al póquer,C2
jugar a la canasta,C2
habladuría,C2
bulo,C2
cotilleo,C2
chisme,C2
cuento,C2
crítica feroz,C2
crítica constructiva,C2
rumor alarmante,C2
rumor infundado,C2
información anecdótica,C2
información fidedigna,C2
rumorear,C2
rumorearse,C2
murmurar,C2
murmurarse,C2
correr un rumor,C2
correr una noticia,C2
desmentir un rumor,C2
desmentir una noticia,C2
acallar un rumor,C2
acallar una noticia,C2
hacerse eco de una información,C2
hacerse eco de una noticia,C2
hacerse eco de un rumor,C2
hacer oídos sordos a una noticia,C2
hacer oídos sordos a un rumor,C2
misiva,C2
papel timbrado,C2
escribir una carta de un tirón,C2
copiar una carta al pie de la letra,C2
copiar una carta textualmente,C2
línea sobrecargada,C2
línea colapsada,C2
línea saturada,C2
averiarse la conexión,C2
averiarse el servicio telefónico,C2
restablecer la conexión,C2
restablecer el servicio telefónico,C2
averiarse la conexión,C2
averiarse el servicio telefónico,C2
restablecerse la conexión,C2
restablecerse el servicio telefónico,C2
estar pegado al teléfono,C2
colgarse del teléfono,C2
dar un telefonazo,C2
pinchar un teléfono,C2
teletipo,C2
boletín,C2
gaceta,C2
semanario,C2
rotativo,C2
cabecera,C2
entradilla,C2
cronista,C2
columnista,C2
articulista,C2
veracidad,C2
objetividad,C2
subjetividad,C2
periódico tendencioso,C2
periódico veraz,C2
revista tendencioso,C2
revista veraz,C2
tirada,C2
confirmar un comunicado,C2
confirmar una noticia,C2
desmentir un comunicado,C2
desmentir una noticia,C2
publicar a toda plana,C2
publicar a los cuatro vientos,C2
maquetar una noticia a dos columnas,C2
maquetar una noticia a tres columnas,C2
estar al filo de la noticia,C2
retransmisión,C2
radiodifusión,C2
radioyente,C2
televidente,C2
franja horaria,C2
horario infantil,C2
cuña publicitaria,C2
emisión codificada,C2
emisión en abierto,C2
retransmisión en diferido,C2
retransmisión en directo,C2
onda corta,C2
onda larga,C2
frecuencia modulada,C2
frecuencia moduladaFM,C2
captar una imagen,C2
congelar una imagen,C2
televisar un concierto,C2
televisar un partido,C2
sintonizar una emisora,C2
sintonizar un canal,C2
emitir en vivo,C2
emitir en directo,C2
emitir en diferido,C2
retransmitir en vivo,C2
retransmitir en directo,C2
retransmitir en diferido,C2
poner la televisión a todo volumen,C2
poner la radio a todo volumen,C2
escuchar la televisión a todo volumen,C2
escuchar la radio a todo volumen,C2
estar enganchado a la televisión,C2
lenguaje HTML,C2
protocolo,C2
dominio,C2
estar enganchado a Internet,C2
muro,C2
tabique,C2
viga,C2
cimientos,C2
moldura,C2
alféizar,C2
dintel,C2
quicio,C2
ladrillo visto,C2
falso techo,C2
alicatar,C2
encalar,C2
registro de la propiedad,C2
catastro,C2
vivienda de protección oficial,C2
subrogar una hipoteca,C2
cancelar una hipoteca,C2
ampliar una hipoteca,C2
pagar la contribución,C2
pagar el IBI,C2
expropiación,C2
desahucio,C2
desalojo,C2
morar,C2
cohabitar,C2
expropiar,C2
desahuciar,C2
desalojar,C2
inmueble,C2
finca,C2
finca urbana,C2
casa señorial,C2
casa solariega,C2
cortijo,C2
caserío,C2
masía,C2
hacienda,C2
rancho,C2
caserón,C2
casona,C2
cuchitril,C2
aposento,C2
azotea,C2
desván,C2
patio de luces,C2
trastero,C2
arrendador,C2
arrendatario,C2
destartalado,C2
desvencijado,C2
patas arriba,C2
ser un pisazo,C2
desempolvar,C2
abrillantar,C2
pulir,C2
encerar,C2
estar impoluto,C2
estar impecable,C2
estar reluciente,C2
estar brillante,C2
estar inmaculado,C2
estar asqueroso,C2
estar cochambroso,C2
estar mugriento,C2
estar como los chorros del oro,C2
estar como una patena,C2
baldosa,C2
losa,C2
loseta,C2
azulejo,C2
pintura plástica,C2
pintura sintética,C2
pintura antioxidante,C2
acondicionar una vivienda,C2
remodelar una vivienda,C2
paragüero,C2
perchero,C2
felpudo,C2
galán de noche,C2
mueble bar,C2
mirilla,C2
manilla,C2
tirador,C2
mesa extensible,C2
mesa abatible,C2
mesa plegable,C2
silla plegable,C2
silla giratoria,C2
silla ergonómica,C2
armario ropero,C2
armario empotrado,C2
armario de obra,C2
madera de haya,C2
madera de cerezo,C2
madera de pino,C2
madera maciza,C2
encolar un mueble,C2
barnizar un mueble,C2
lijar un mueble,C2
tratar un mueble,C2
valija diplomática,C2
estafeta de correo,C2
filatelia,C2
filatélico,C2
sobre apaisado,C2
sobre de burbujas,C2
sobre acolchado,C2
sobre con autoadhesivo,C2
porte,C2
portes pagados,C2
portes debidos,C2
lacrar,C2
a franquear en destino,C2
a vuelta de correo,C2
desembolso,C2
depósito,C2
amortización de un préstamo,C2
liquidación de un préstamo,C2
vencimiento de un préstamo,C2
plazo fijo,C2
plazo variable,C2
plazo amortizable,C2
fondo de pensiones,C2
fondo de inversión,C2
gastos de apertura,C2
gastos de cancelación,C2
gastos por amortización anticipada,C2
ordenar un cobro,C2
efectuar un cobro,C2
hacer efectivo un cobro,C2
tramitar un cobro,C2
ordenar un ingreso,C2
efectuar un ingreso,C2
percibir un ingreso,C2
retirar fondos,C2
sacar fondos,C2
gestionar fondos,C2
invertir fondos,C2
subrogación de la hipoteca,C2
préstamo a corto plazo,C2
préstamo a largo plazo,C2
préstamo a medio plazo,C2
incentivar el ahorro,C2
incentivar los ahorros,C2
amortizar el ahorro,C2
amortizar los ahorros,C2
invertir el ahorro,C2
invertir los ahorros,C2
depositar el ahorro,C2
depositar los ahorros,C2
extender un cheque,C2
hacer efectivo un cheque,C2
retirar un cheque,C2
desembolsar,C2
depositar,C2
girar,C2
aportar,C2
reintegrar,C2
abonar,C2
amortizar un préstamo,C2
liquidar un préstamo,C2
embargar una cuenta,C2
congelar una cuenta,C2
inmovilizar una cuenta,C2
intervenir una cuenta,C2
subrogar una hipoteca,C2
declararse en bancarrota,C2
policía judicial,C2
policía autonómica,C2
policía científica,C2
poli,C2
pasma,C2
madero,C2
D. G. P.,C2
D. G. P. Dirección General de Policía,C2
D. G. T.,C2
D. G. T. Dirección General de Tráfico,C2
pruebas concluyentes,C2
pruebas inculpatorias,C2
desmantelar una banda,C2
desarticular una banda,C2
descuidar la vigilancia,C2
redoblar la vigilancia,C2
intensificar la vigilancia,C2
fortalecer la vigilancia,C2
sortear la vigilancia,C2
burlar la vigilancia,C2
patrullar,C2
examinar huellas dactilares,C2
comprobar huellas dactilares,C2
tomar huellas dactilares,C2
examinar las huellas dactilares,C2
comprobar las huellas dactilares,C2
tomar las huellas dactilares,C2
hacer un careo,C2
acordonar una zona,C2
saltarse un cordón policial,C2
pasar un cordón policial,C2
poner un cordón policial,C2
organizar una operación policial,C2
organizar un dispositivo,C2
montar una operación policial,C2
montar un dispositivo,C2
desarrollar una operación policial,C2
desarrollar un dispositivo,C2
hospicio,C2
orfanato,C2
rehabilitación,C2
recuperación,C2
desintoxicación,C2
exclusión,C2
segregación,C2
indigente,C2
necesitado,C2
desarrollar programas para la enseñanza del idioma,C2
desarrollar programas para la integración,C2
incentivar programas para la enseñanza del idioma,C2
incentivar programas para la integración,C2
emprender programas para la enseñanza del idioma,C2
emprender programas para la integración,C2
establecer programas para la enseñanza del idioma,C2
establecer programas para la integración,C2
promover programas para la enseñanza del idioma,C2
promover programas para la integración,C2
poner en marcha programas para la enseñanza del idioma,C2
poner en marcha programas para la integración,C2
llevar adelante programas para la enseñanza del idioma,C2
llevar adelante programas para la integración,C2
financiar programas para la enseñanza del idioma,C2
financiar programas para la integración,C2
proporcionar ayuda,C2
proporcionar asistencia,C2
proporcionar apoyo,C2
ofrecer ayuda,C2
ofrecer asistencia,C2
ofrecer apoyo,C2
brindar ayuda,C2
brindar asistencia,C2
brindar apoyo,C2
dispensar ayuda,C2
dispensar asistencia,C2
dispensar apoyo,C2
prestar ayuda,C2
prestar asistencia,C2
prestar apoyo,C2
auxiliar,C2
amparar,C2
saneamiento,C2
tendido eléctrico,C2
proporcionar gas,C2
suministrar gas,C2
abastecer gas,C2
retirar el suministro gas,C2
proporcionar de corriente eléctrica,C2
proporcionar de gas,C2
suministrar de corriente eléctrica,C2
suministrar de gas,C2
abastecer de corriente eléctrica,C2
abastecer de gas,C2
retirar el suministro de corriente eléctrica,C2
retirar el suministro de gas,C2
pagar el impuesto de circulación,C2
pagar el impuesto de recogida de basura,C2
pagar el impuesto sobre bienes inmuebles,C2
cobrar el impuesto de circulación,C2
cobrar el impuesto de recogida de basura,C2
cobrar el impuesto sobre bienes inmuebles,C2
S. P.,C2
S. P. Servicio Público,C2
código de barras,C2
mercadillo,C2
lonja,C2
bazar,C2
zoco,C2
economato,C2
cooperativa,C2
tienda de repuestos,C2
tienda de revestimientos,C2
tienda de azulejos,C2
tienda de ultramarinos,C2
trastienda,C2
mayorista,C2
minorista,C2
intermediario,C2
tendero,C2
mercader,C2
tratante,C2
marchante,C2
regateo,C2
fiar,C2
regatear,C2
especular,C2
traficar,C2
trapichear,C2
despachar,C2
suministrar,C2
abastecer,C2
surtir,C2
al por mayor,C2
al detalle,C2
al peso,C2
corte,C2
confección,C2
costura,C2
remiendo,C2
hebilla,C2
lengüeta,C2
bragueta,C2
codera,C2
forro,C2
hombrera,C2
solapa,C2
ojal,C2
cinta,C2
fleco,C2
pantalón pitillo,C2
pantalón de cintura baja,C2
pantalón de pata ancha,C2
pantalón de pinzas,C2
falda tubo,C2
falda de tablas,C2
falda de vuelo,C2
indumentaria,C2
atuendo,C2
desarrapado,C2
harapiento,C2
zarrapastroso,C2
fruncido,C2
plisado,C2
ir a la última,C2
estar a la última,C2
ser el último grito,C2
ir hecho un adefesio,C2
ir de sport,C2
ir de trapillo,C2
ir de etiqueta,C2
un cucurucho,C2
un manojo de espárragos,C2
cuarto y mitad,C2
producto perecedero,C2
al peso,C2
a granel,C2
en salazón,C2
letra de cambio,C2
talón,C2
albarán,C2
pagar a medias,C2
pagar a partes iguales,C2
pagar a escote,C2
pagar a tocateja,C2
abonar,C2
prevención,C2
vacunación,C2
erradicación,C2
sarampión,C2
paperas,C2
varicela,C2
paranoia,C2
histeria,C2
amnesia,C2
fobia,C2
dislexia,C2
esquizofrenia,C2
quimioterapia,C2
radioterapia,C2
acupuntura,C2
diálisis,C2
trasplante de hígado,C2
trasplante de corazón,C2
trasplante de riñón,C2
tumor,C2
quiste,C2
cálculo en el riñón,C2
cálculo en la vesícula,C2
pronóstico leve,C2
pronóstico reservado,C2
pronóstico grave,C2
nocivo para la salud,C2
dañino para la salud,C2
pernicioso para la salud,C2
remitir una epidemia,C2
remitir un virus,C2
extenderse una epidemia,C2
extenderse un virus,C2
extinguirse una epidemia,C2
extinguirse un virus,C2
quedar secuelas de una enfermedad,C2
quedar secuelas de un accidente,C2
pillar un virus,C2
pillar un catarro,C2
ser propenso a una enfermedad,C2
estar convaleciente,C2
recaer,C2
sufrir una recaída,C2
estar hecho un roble,C2
estar en cuarentena,C2
rozadura,C2
arañazo,C2
rasguño,C2
cardenal,C2
hinchazón,C2
hematoma,C2
herida de bala,C2
herida de arma blanca,C2
herida de arma de fuego,C2
mordisco,C2
dentellada,C2
cuchillada,C2
navajazo,C2
puñalada,C2
pinchazo,C2
desgarro,C2
luxación,C2
dislocación,C2
contusión,C2
traumatismo craneoencefálico,C2
traumatismo torácico,C2
traumatismo abdominal,C2
supurar,C2
drenar,C2
hacer una brecha,C2
hacer una rozadura,C2
hacer un arañazo,C2
hacer un rasguño,C2
hacerse una brecha,C2
hacerse una rozadura,C2
hacerse un arañazo,C2
hacerse un rasguño,C2
escozor,C2
hormigueo,C2
pálpito,C2
punzada,C2
alivio,C2
mejoría,C2
empeoramiento,C2
achaque,C2
lumbalgia,C2
cefalea,C2
migraña,C2
jaqueca,C2
lipotimia,C2
convulsiones,C2
espasmos,C2
ciática,C2
tos seca,C2
tos aguda,C2
tos profunda,C2
tos asmática,C2
achacoso,C2
pachucho,C2
pocho,C2
caerse redondo,C2
dar un soponcio,C2
dar un vahído,C2
dar un síncope,C2
facultativo,C2
intervención,C2
intervención quirúrgica,C2
celador,C2
homeópata,C2
acupuntor,C2
traumatología,C2
oftalmología,C2
cuidados paliativos,C2
Unidad de Cuidados Intensivos,C2
Unidad de Cuidados Intensivos UCI,C2
Unidad de Vigilancia Intensiva,C2
Unidad de Vigilancia Intensiva UVI,C2
hacer una cura,C2
hacer una cura de desintoxicación,C2
antipirético,C2
sedante,C2
parche,C2
ampolla,C2
ampolla bebible,C2
ampolla inyectable,C2
plantas medicinales,C2
valeriana,C2
melisa,C2
ricino,C2
aceite de ricino,C2
homeopatía,C2
talasoterapia,C2
acupuntura,C2
termoterapia,C2
vía oral,C2
vía intravenosa,C2
vía intramuscular,C2
prescribir,C2
administrar,C2
asepsia,C2
saneamiento,C2
esterilización,C2
pulcritud,C2
abandono,C2
dejadez,C2
desaseo,C2
acicalar,C2
adecentar,C2
higienizar,C2
esterilizar,C2
eliminar gérmenes,C2
eliminar bacterias,C2
eliminar ácaros,C2
eliminar hongos,C2
tener mugre,C2
tener roña,C2
estar mugriento,C2
estar roñoso,C2
ir desaseado,C2
ir desaliñado,C2
ir zarrapastroso,C2
ir dejado,C2
ir hecho un asco,C2
andar desaseado,C2
andar desaliñado,C2
andar zarrapastroso,C2
andar dejado,C2
andar hecho un asco,C2
estar desaseado,C2
estar desaliñado,C2
estar zarrapastroso,C2
estar dejado,C2
estar hecho un asco,C2
cutis,C2
tez,C2
patas de gallo,C2
michelines,C2
pelo ensortijado,C2
pelo encrespado,C2
emperifollarse,C2
acicalarse,C2
alisar la piel,C2
nutrir la piel,C2
hidratar la piel,C2
exfoliar la piel,C2
reafirmar la piel,C2
capilar,C2
cutáneo,C2
masajear,C2
alisarse el pelo,C2
rizarse el pelo,C2
soltarse el pelo,C2
darse potingues,C2
macuto,C2
navaja multiuso,C2
bolsa isotérmica,C2
viajar ligero de equipaje,C2
viajar con lo puesto,C2
travesía,C2
aventurero,C2
explorador,C2
descubridor,C2
peregrino,C2
circuito,C2
recorrido,C2
expedición,C2
imprevisible,C2
impracticable,C2
intrincado,C2
tortuoso,C2
abrupto,C2
cruzar el charco,C2
darse una caminata,C2
ir de punta a punta,C2
viajar a dedo,C2
cala paradisiaca,C2
cala abarrotada,C2
playa paradisiaca,C2
playa abarrotada,C2
resaca,C2
marejada,C2
temporal,C2
oleaje,C2
mar picado,C2
mar bravo,C2
mar apacible,C2
ir a alta mar,C2
ir a mar abierto,C2
estar en alta mar,C2
estar en mar abierto,C2
navegar en alta mar,C2
navegar en mar abierto,C2
darse un chapuzón,C2
darse un remojón,C2
barranco,C2
montículo,C2
macizo,C2
acantilado,C2
precipicio,C2
garganta,C2
desfiladero,C2
avalancha,C2
desprendimiento,C2
alud,C2
arnés,C2
cumbre de una montaña,C2
cara de una montaña,C2
vertiente de una montaña,C2
cima de una montaña,C2
pie de una montaña,C2
falda de una montaña,C2
erigirse,C2
alzarse,C2
alcanzar la cumbre,C2
conquistar la cumbre,C2
coronar la cumbre,C2
despeñarse,C2
padecer el mal de altura,C2
hospedaje,C2
hospedería,C2
botones,C2
ascensorista,C2
mozo,C2
saco de plumas,C2
saco de alta montaña,C2
