Lexical item,Level
comercio justo,B2
factura,B2
recibo,B2
obtener un descuento,B2
negociar,B2
hacer una compra,B2
hacer una venta,B2
hacer una inversión,B2
tener una deuda,B2
pagar a plazos,B2
pagar al contado,B2
mercancía nacional,B2
mercancía internacional,B2
mercancía extranjera,B2
entrada de mercancías,B2
salida de mercancías,B2
comercio de mercancías,B2
circulación de mercancías,B2
importación de mercancías,B2
exportación de mercancías,B2
transporte de mercancías,B2
campaña publicitaria,B2
lanzamiento de un producto,B2
estudio de mercado,B2
propaganda,B2
buzoneo,B2
pancarta,B2
pegatina,B2
anunciar,B2
avisar,B2
comunicar,B2
publicar,B2
hacer publicidad,B2
estar de oferta,B2
estar de promoción,B2
accionista,B2
socio,B2
acción,B2
participación,B2
asociación,B2
gestión,B2
dirección,B2
empleo,B2
cargo,B2
ocupación,B2
plantilla,B2
plantilla de trabajadores,B2
jefe de personal,B2
taller,B2
nave industrial,B2
estar de baja,B2
estar en crisis,B2
estar en crecimiento,B2
actividad industrial,B2
desarrollo industrial,B2
crecimiento industrial,B2
carpintería,B2
fontanería,B2
cristalería,B2
elaboración,B2
explotación,B2
carbón,B2
petróleo,B2
recursos naturales,B2
revolución industrial,B2
jefe de obra,B2
técnico,B2
constructor,B2
aparejador,B2
grúa,B2
ladrillo,B2
cemento,B2
industria textil,B2
industria siderúrgica,B2
energía nuclear,B2
energía solar,B2
energía eléctrica,B2
campesino,B2
tractor,B2
ganado,B2
finca,B2
huerta,B2
huerto,B2
pescado fresco,B2
pescado congelado,B2
pescado azul,B2
pescado blanco,B2
pescado de mar,B2
pescado de río,B2
físico,B2
químico,B2
matemático,B2
astrónomo,B2
investigación,B2
investigador,B2
ley,B2
principio,B2
fórmula,B2
símbolo,B2
teoría,B2
capacidad de análisis,B2
método de análisis,B2
técnica de análisis,B2
nuevas tecnologías,B2
avance científico,B2
avance tecnológico,B2
objeto de estudio,B2
objeto de análisis,B2
método de estudio,B2
método de análisis,B2
técnica de estudio,B2
técnica de análisis,B2
área de estudio,B2
área de conocimiento,B2
analizar,B2
investigar,B2
desarrollar una técnica,B2
introducir una técnica,B2
demostrar una hipótesis,B2
confirmar una hipótesis,B2
basarse en una investigación,B2
basarse en un estudio,B2
ser objeto de estudio,B2
ser objeto de análisis,B2
especie,B2
molécula,B2
neurona,B2
célula,B2
virus,B2
genético,B2
biológico,B2
cálculo,B2
álgebra,B2
estadística,B2
número par,B2
número impar,B2
número decimal,B2
cifra,B2
línea recta,B2
línea diagonal,B2
línea horizontal,B2
línea vertical,B2
fórmula,B2
fórmula matemática,B2
ángulo,B2
ángulo recto,B2
calcular una cantidad con precisión,B2
calcular una cantidad mentalmente,B2
calcular un porcentaje con precisión,B2
calcular un porcentaje mentalmente,B2
procesador de textos,B2
base de datos,B2
hoja de cálculo,B2
disco duro,B2
monitor,B2
altavoz,B2
escáner,B2
módem,B2
pantalla plana,B2
inteligencia artificial,B2
enlace,B2
escritorio,B2
cursor,B2
pinchar,B2
hacer doble clic,B2
arrastrar,B2
cambiar el tipo de letra,B2
cambiar el tamaño de letra,B2
grabar un archivo,B2
maximizar una ventana,B2
maximizar un documento,B2
minimizar una ventana,B2
minimizar un documento,B2
configurar,B2
cambiar la configuración,B2
el ordenador,B2
reiniciar el ordenador,B2
bloquearse el ordenador,B2
átomo,B2
molécula,B2
célula,B2
aluminio,B2
oxígeno,B2
nitrógeno,B2
formulación,B2
fórmula química,B2
microscopio,B2
termómetro,B2
dureza,B2
elasticidad,B2
fragilidad,B2
igualdad,B2
desigualdad,B2
norma,B2
regla,B2
poder,B2
participación,B2
rebeldía,B2
miembro,B2
socio,B2
clase social,B2
clase trabajadora,B2
minoría étnica,B2
minoría social,B2
minoría religiosa,B2
mayoría étnica,B2
mayoría social,B2
mayoría religiosa,B2
derechos humanos,B2
derechos básicos,B2
derechos constitucionales,B2
derechos del ciudadano,B2
común,B2
comunitario,B2
civil,B2
estatal,B2
convivir,B2
cooperar,B2
integrar,B2
integrarse,B2
ser de clase alta,B2
ser de clase media,B2
ser de clase baja,B2
protección,B2
perdón,B2
compasión,B2
convivencia,B2
cooperación,B2
integración social,B2
marginación,B2
discriminación,B2
explotación,B2
tolerancia,B2
hipocresía,B2
arrogancia,B2
agresividad,B2
buenas maneras,B2
buenos modales,B2
justicia social,B2
injusticia social,B2
distribución de la riqueza,B2
diputado,B2
senador,B2
parlamentario,B2
diplomático,B2
dictador,B2
candidato,B2
líder,B2
votante,B2
electorado,B2
referéndum,B2
papeleta,B2
urna,B2
voto,B2
voto en blanco,B2
voto nulo,B2
abstención,B2
jornada de reflexión,B2
colegio electoral,B2
calendario electoral,B2
campaña electoral,B2
compromiso electoral,B2
discurso electoral,B2
periodo electoral,B2
propaganda electoral,B2
programa electoral,B2
mesa electoral,B2
poder judicial,B2
poder legislativo,B2
poder político,B2
gobierno nacionalista,B2
gobierno independiente,B2
gobierno central,B2
gobierno democrático,B2
gobierno progresista,B2
gobierno liberal,B2
gobierno totalitario,B2
comunismo,B2
fascismo,B2
anarquía,B2
marxismo,B2
socialismo,B2
hacer campaña,B2
votar,B2
abstenerse,B2
elecciones generales,B2
elecciones autonómicas,B2
elecciones municipales,B2
elecciones locales,B2
celebrar elecciones,B2
convocar elecciones,B2
ganar elecciones,B2
perder elecciones,B2
presentarse a elecciones,B2
celebrar las elecciones,B2
convocar las elecciones,B2
ganar las elecciones,B2
perder las elecciones,B2
presentarse a las elecciones,B2
pertenecer a un partido político,B2
ser de un partido político,B2
dar un golpe de Estado,B2
secuestrador,B2
criminal,B2
sospechoso,B2
testigo,B2
víctima,B2
secuestro,B2
asesinato,B2
atentado,B2
inocente,B2
culpable,B2
justicia,B2
tribunal,B2
juicio,B2
sentencia,B2
fiscal,B2
acusado,B2
jurado,B2
jurado popular,B2
coartada,B2
pista,B2
prueba,B2
Tribunal,B2
Tribunal Constitucional,B2
Tribunal Supremo,B2
derecho civil,B2
derecho penal,B2
mafia,B2
banda organizada,B2
banda terrorista,B2
banda armada,B2
banda de delincuentes,B2
red de prostitución,B2
red de tráfico de armas,B2
red de falsificación de documentos,B2
separación de poderes,B2
abogado defensor,B2
abogado criminalista,B2
abogado laboralista,B2
condenar a [cardinal] años de cárcel,B2
condenar a pena de muerte,B2
secuestrar a alguien,B2
asesinar a alguien,B2
atentar contra alguien,B2
aprobar una ley,B2
reformar una ley,B2
obedecer una ley,B2
ser justo,B2
ser injusto,B2
ganar un juicio,B2
perder un juicio,B2
cometer un delito de agresión,B2
cometer un delito de malos tratos,B2
cometer un delito de tráfico de drogas,B2
detener por un delito de agresión,B2
detener por un delito de malos tratos,B2
detener por un delito de tráfico de drogas,B2
estar acusado de un delito de agresión,B2
estar acusado de un delito de malos tratos,B2
estar acusado de un delito de tráfico de drogas,B2
batalla,B2
fusil,B2
cañón,B2
bala,B2
espada,B2
enemigo,B2
aliado,B2
submarino,B2
tanque,B2
servicio militar,B2
servicio militar obligatorio,B2
ejército profesional,B2
tratado de paz,B2
disparar,B2
luchar,B2
defender,B2
atacar,B2
enfrentarse a,B2
declarar la guerra,B2
firmar la paz,B2
obra representativa,B2
obra conocida,B2
obra representativa,B2
obra desconocida,B2
creación,B2
creatividad,B2
inspiración,B2
estética,B2
belleza,B2
pureza,B2
armonía,B2
colorido,B2
equilibrio,B2
sensibilidad,B2
romanticismo,B2
clasicismo,B2
cubismo,B2
artes plásticas,B2
artes escénicas,B2
crítico de arte,B2
crítico de cine,B2
arte contemporáneo,B2
arte abstracto,B2
arte gótico,B2
arte oriental,B2
estilo arquitectónico,B2
estilo literario,B2
estilo propio,B2
estilo definido,B2
estilo particular,B2
arte futurista,B2
arte modernista,B2
arte impresionista,B2
autor futurista,B2
autor modernista,B2
autor impresionista,B2
estilo futurista,B2
estilo modernista,B2
estilo impresionista,B2
componer un poema,B2
componer una canción,B2
festival,B2
coreografía,B2
acto,B2
escena,B2
danza clásica,B2
danza contemporánea,B2
compañía de danza clásica,B2
compañía de danza contemporánea,B2
clarinete,B2
saxofón,B2
trompeta,B2
contrabajo,B2
violonchelo,B2
batería,B2
ritmo,B2
compás,B2
armonía,B2
música de cámara,B2
música barroca,B2
música tradicional,B2
música popular,B2
música religiosa,B2
sinfonía,B2
himno,B2
nota,B2
nota musical,B2
do,B2
re,B2
mi,B2
fa,B2
sol,B2
la,B2
si,B2
componer,B2
dirigir,B2
grabar,B2
actuar,B2
pirámide,B2
fachada,B2
columna,B2
feria de arte,B2
muestra de arte,B2
estilo arquitectónico,B2
estilo escultórico,B2
estilo pictórico,B2
obra arquitectónico,B2
obra escultórico,B2
obra pictórico,B2
conjunto arquitectónico,B2
conjunto escultórico,B2
conjunto pictórico,B2
arte románico,B2
arte gótico,B2
arte barroco,B2
arte impresionista,B2
arte expresionista,B2
arte cubista,B2
arte realista,B2
arte abstracto,B2
estilo románico,B2
estilo gótico,B2
estilo barroco,B2
estilo impresionista,B2
estilo expresionista,B2
estilo cubista,B2
estilo realista,B2
estilo abstracto,B2
estatua de bronce,B2
estatua de mármol,B2
estatua de barro,B2
escultura de bronce,B2
escultura de mármol,B2
escultura de barro,B2
ciudad monumental,B2
conjunto monumental,B2
zona monumental,B2
hacer un esquema,B2
hacer un plano,B2
hacer un proyecto,B2
dibujar un esquema,B2
dibujar un plano,B2
dibujar un proyecto,B2
pintar al óleo,B2
pintar a la acuarela,B2
desarrollar un estilo,B2
imitar un estilo,B2
editor,B2
autor,B2
autor teatral,B2
narrador,B2
historiador,B2
prosa,B2
verso,B2
narración,B2
monólogo,B2
argumento,B2
tema,B2
relato,B2
leyenda,B2
diario,B2
literatura contemporánea,B2
literatura medieval,B2
literatura romántica,B2
literatura realista,B2
obra literario,B2
texto literario,B2
concurso literario,B2
revista literario,B2
premio literario,B2
estilo elegante,B2
estilo cuidado,B2
estilo ágil,B2
estilo directo,B2
novela rosa,B2
novela negra,B2
narrar,B2
describir,B2
relatar,B2
componer,B2
rimar,B2
recitar,B2
editar un libro,B2
imprimir un libro,B2
publicar un libro,B2
distribuir un libro,B2
agotarse un libro,B2
interpretar un texto,B2
analizar un texto,B2
resumir un texto,B2
citar textualmente,B2
copiar textualmente,B2
fotografía artística,B2
fotografía abstracta,B2
fotografía científica,B2
fotografía de estudio,B2
retrato,B2
primer plano,B2
fondo,B2
enfocar,B2
apretar el botón,B2
disparar,B2
revelar una foto,B2
revelar un carrete,B2
revelar una fotografía,B2
revelar un carrete,B2
enmarcar,B2
hacer una ampliación,B2
función,B2
sesión,B2
taquilla,B2
productor,B2
guionista,B2
cámara,B2
producción,B2
distribución,B2
estreno,B2
largometraje,B2
corto,B2
corto metraje,B2
argumento,B2
guión,B2
tema,B2
iluminación,B2
decorado,B2
banda sonora,B2
efectos especiales,B2
vestuario,B2
maquillaje,B2
escena,B2
secuencia,B2
cámara lenta,B2
plano general,B2
plano de fondo,B2
actuación,B2
interpretación,B2
tragedia,B2
tragicomedia,B2
obra teatral,B2
representación teatral,B2
temporada teatral,B2
estreno cinematográfico,B2
guión cinematográfico,B2
principal,B2
secundario,B2
hacer un papel,B2
interpretar un papel,B2
rodar una película,B2
echar una película,B2
estrenar una película,B2
representar una obra teatral,B2
escenificar una obra teatral,B2
poner en escena una obra teatral,B2
rabino,B2
imán,B2
cura,B2
párroco,B2
monja,B2
religión mayoritaria,B2
religión minoritaria,B2
religión monoteísta,B2
religión politeísta,B2
catolicismo,B2
protestantismo,B2
hinduismo,B2
cristianismo,B2
islamismo,B2
budismo,B2
ateísmo,B2
paraíso,B2
purgatorio,B2
alma,B2
espíritu,B2
Antiguo Testamento,B2
Nuevo Testamento,B2
Sagradas Escrituras,B2
Evangelio,B2
oración,B2
procesión,B2
pecado,B2
pecador,B2
secta religiosa,B2
secta satánica,B2
agnóstico,B2
practicante,B2
no practicante,B2
laico,B2
bendecir,B2
confesar,B2
decir misa,B2
celebrar misa,B2
celebrar un bautizo,B2
tener fe,B2
pecar,B2
hacer un milagro,B2
confesarse,B2
comulgar,B2
hacer penitencia,B2
hacer un sacrificio,B2
hacer una promesa,B2
filosofía,B2
filósofo,B2
razón,B2
pensamiento,B2
conocimiento,B2
idea,B2
filosófico,B2
ideológico,B2
metafísico,B2
razonar,B2
reflexionar,B2
astronomía,B2
astrología,B2
signo del zodiaco,B2
Capricornio,B2
Leo,B2
Cáncer,B2
constelación,B2
galaxia,B2
cometa,B2
eclipse total,B2
eclipse parcial,B2
eclipse de sol,B2
eclipse de luna,B2
luna llena,B2
Saturno,B2
Mercurio,B2
Venus,B2
Osa Mayor,B2
Osa Menor,B2
salir el sol,B2
ponerse el sol,B2
estación espacial,B2
lanzamiento espacial,B2
girar,B2
girar un planeta,B2
brillar,B2
apagarse,B2
brillar una estrella,B2
apagarse una estrella,B2
área,B2
altitud,B2
profundidad,B2
ecuador,B2
trópico de Cáncer,B2
trópico de Capricornio,B2
Extremo Oriente,B2
Oriente Próximo,B2
Oriente Medio,B2
superpoblación,B2
índice de población,B2
índice de natalidad,B2
índice de mortalidad,B2
crecimiento de la población,B2
crecimiento de la natalidad,B2
crecimiento de la mortalidad,B2
aumento de la población,B2
aumento de la natalidad,B2
aumento de la mortalidad,B2
disminución de la población,B2
disminución de la natalidad,B2
disminución de la mortalidad,B2
sector de población,B2
densidad de población,B2
habitantes por metro cuadrado,B2
zona poblada,B2
región poblada,B2
zona superpoblada,B2
región superpoblada,B2
población joven,B2
población adulta,B2
población activa,B2
población urbana,B2
emigración,B2
inmigración,B2
territorial,B2
continental,B2
provincial,B2
local,B2
urbano,B2
rural,B2
ecuatorial,B2
tropical,B2
estar situado,B2
limitar al norte,B2
limitar al sur,B2
limitar al este,B2
limitar al oeste,B2
horizonte,B2
cabo,B2
golfo,B2
estrecho,B2
pantano,B2
laguna,B2
cascada,B2
cordillera,B2
llanura,B2
monte,B2
orilla del río,B2
orilla del mar,B2
nacimiento de un río,B2
corriente de un río,B2
caudal de un río,B2
paisaje natural,B2
paisaje urbano,B2
paisaje industrial,B2
paisaje tropical,B2
paisaje volcánico,B2
paisaje desértico,B2
paisaje rocoso,B2
costero,B2
insular,B2
peninsular,B2
subir la marea,B2
bajar la marea,B2
peatón,B2
acera,B2
farola,B2
señal,B2
papelera,B2
contenedor de basuras,B2
contenedor de papel,B2
contenedor de vidrio,B2
edificación,B2
construcción,B2
urbanización,B2
alrededores,B2
ciudadano,B2
ciudadanos,B2
vecindario,B2
basurero municipal,B2
estadio municipal,B2
policía municipal,B2
violencia callejero,B2
actividad callejero,B2
arte callejero,B2
zona verde,B2
zona ajardinada,B2
haber obras,B2
estar en obras,B2
granja,B2
corral,B2
ganadero,B2
agrícola,B2
forestal,B2
semilla,B2
cosecha,B2
sembrar,B2
temporal,B2
chaparrón,B2
trueno,B2
relámpago,B2
borrasca,B2
anticiclón,B2
previsión meteorológico,B2
parte meteorológico,B2
clima suave,B2
clima continental,B2
clima mediterráneo,B2
clima tropical,B2
clima lluvioso,B2
clima caluroso,B2
clima templado,B2
clima desértico,B2
tiempo primaveral,B2
tiempo veraniego,B2
tiempo otoñal,B2
tiempo invernal,B2
tiempo variable,B2
tiempo estable,B2
temperatura primaveral,B2
temperatura veraniego,B2
temperatura otoñal,B2
temperatura invernal,B2
temperatura variable,B2
temperatura estable,B2
tiempo primaveral,B2
tiempo veraniego,B2
tiempo otoñal,B2
tiempo invernal,B2
tiempo variable,B2
tiempo inestable,B2
temperatura primaveral,B2
temperatura veraniego,B2
temperatura otoñal,B2
temperatura invernal,B2
temperatura variable,B2
temperatura inestable,B2
hacer un día estupendo,B2
hacer un día horrible,B2
caer una nevada,B2
caer una helada,B2
caer una tormenta,B2
caer un chaparrón,B2
soplar,B2
soplar el viento,B2
helar,B2
granizar,B2
animal terrestre,B2
animal volador,B2
animal marino,B2
especie autóctona,B2
especie protegida,B2
especie en extinción,B2
especie autóctona,B2
especie protegida,B2
especie en peligro de extinción,B2
clínica veterinaria,B2
perro policía,B2
perro de caza,B2
perro callejero,B2
gato callejero,B2
pollo de corral,B2
mascota,B2
dócil,B2
manso,B2
noble,B2
feroz,B2
bravo,B2
poner un huevo,B2
mamar,B2
alga,B2
seta,B2
arbusto,B2
pétalo,B2
savia,B2
polen,B2
semilla,B2
fruto,B2
planta carnívora,B2
planta trepadora,B2
planta acuática,B2
planta silvestre,B2
planta venenosa,B2
florero,B2
maceta,B2
jarrón,B2
jardinera,B2
flor natural,B2
flor artificial,B2
flor seca,B2
flor silvestre,B2
flor exótica,B2
flor delicada,B2
ramillete de flores,B2
centro de flores,B2
corona de flores,B2
guirnalda de flores,B2
dar flor,B2
dar fruto,B2
brotar,B2
florecer,B2
madurar,B2
trasplantar,B2
talar un árbol,B2
deshojar una flor,B2
ecosistema,B2
biosfera,B2
sequía,B2
marea negra,B2
desertización,B2
maremoto,B2
inundación,B2
catástrofe natural,B2
desastre natural,B2
problema medioambiental,B2
efecto invernadero,B2
desarrollo sostenible,B2
ahorro energético,B2
energía nuclear,B2
energía eólica,B2
energía solar,B2
energía eléctrica,B2
biomasa,B2
zona protegido,B2
zona virgen,B2
área protegido,B2
área virgen,B2
litoral protegido,B2
litoral virgen,B2
impacto medioambiental,B2
residuos atómicos,B2
residuos radiactivos,B2
residuos tóxicos,B2
alimentos transgénicos,B2
agricultura ecológica,B2
exponerse a la radiación solar,B2
protegerse de la radiación solar,B2
inundar,B2
inundarse,B2
incendiar,B2
incendiarse,B2
extinguir,B2
extinguirse,B2
aprovechar los recursos naturales,B2
agotarse los recursos naturales,B2
preservar el medio ambiente,B2
